X,Y,Z,dx,dy,dz,Au_gpt,Cu_pct,density,LITO
620105,7780035,432.5,10,10,5,0.194,0.031,2.563,SHALE
620115,7780035,432.5,10,10,5,0.887,0.035,2.578,SHALE
620125,7780035,432.5,10,10,5,0.351,0.019,2.652,WASTE
620135,7780035,432.5,10,10,5,0.207,0.031,2.569,WASTE
620145,7780035,432.5,10,10,5,0.117,0.020,2.656,SHALE
620155,7780035,432.5,10,10,5,0.207,0.018,2.573,SHALE
620165,7780035,432.5,10,10,5,0.173,0.032,2.646,SHALE
620175,7780035,432.5,10,10,5,0.112,0.014,2.651,WASTE
620185,7780035,432.5,10,10,5,0.092,0.059,2.594,WASTE
620195,7780035,432.5,10,10,5,0.189,0.033,2.665,SHALE
620005,7780045,432.5,10,10,5,0.123,0.030,2.567,SHALE
620015,7780045,432.5,10,10,5,0.104,0.024,2.492,SHALE
620025,7780045,432.5,10,10,5,0.307,0.012,2.546,WASTE
620035,7780045,432.5,10,10,5,0.175,0.031,2.607,SHALE
620045,7780045,432.5,10,10,5,0.118,0.024,2.618,WASTE
620055,7780045,432.5,10,10,5,0.415,0.058,2.524,SHALE
620065,7780045,432.5,10,10,5,0.280,0.090,2.595,WASTE
620075,7780045,432.5,10,10,5,0.475,0.034,2.576,SHALE
620085,7780045,432.5,10,10,5,0.520,0.168,2.626,WASTE
620095,7780045,432.5,10,10,5,0.933,0.020,2.610,SHALE
620105,7780045,432.5,10,10,5,0.706,0.053,2.663,WASTE
620115,7780045,432.5,10,10,5,0.913,0.064,2.596,SHALE
620125,7780045,432.5,10,10,5,0.206,0.048,2.608,SHALE
620135,7780045,432.5,10,10,5,0.395,0.035,2.644,WASTE
620145,7780045,432.5,10,10,5,0.449,0.056,2.535,WASTE
620155,7780045,432.5,10,10,5,0.147,0.046,2.561,WASTE
620165,7780045,432.5,10,10,5,0.231,0.027,2.591,SHALE
620175,7780045,432.5,10,10,5,0.237,0.032,2.469,WASTE
620185,7780045,432.5,10,10,5,0.059,0.025,2.487,WASTE
620195,7780045,432.5,10,10,5,0.107,0.039,2.500,SHALE
620005,7780055,432.5,10,10,5,0.131,0.036,2.600,WASTE
620015,7780055,432.5,10,10,5,0.188,0.010,2.554,SHALE
620025,7780055,432.5,10,10,5,0.389,0.041,2.599,SHALE
620035,7780055,432.5,10,10,5,0.170,0.032,2.580,SHALE
620045,7780055,432.5,10,10,5,0.469,0.018,2.629,WASTE
620055,7780055,432.5,10,10,5,0.659,0.040,2.604,SHALE
620065,7780055,432.5,10,10,5,1.195,0.080,2.515,BIF
620075,7780055,432.5,10,10,5,0.442,0.073,2.684,WASTE
620085,7780055,432.5,10,10,5,0.468,0.111,2.625,SHALE
620095,7780055,432.5,10,10,5,1.161,0.228,2.688,BIF
620105,7780055,432.5,10,10,5,1.223,0.055,2.588,BIF
620115,7780055,432.5,10,10,5,0.819,0.085,2.685,WASTE
620125,7780055,432.5,10,10,5,1.349,0.049,2.575,BIF
620135,7780055,432.5,10,10,5,0.549,0.051,2.673,SHALE
620145,7780055,432.5,10,10,5,0.490,0.021,2.549,WASTE
620155,7780055,432.5,10,10,5,0.398,0.029,2.542,SHALE
620165,7780055,432.5,10,10,5,0.331,0.034,2.550,WASTE
620175,7780055,432.5,10,10,5,0.386,0.038,2.567,SHALE
620185,7780055,432.5,10,10,5,0.110,0.025,2.694,SHALE
620195,7780055,432.5,10,10,5,0.045,0.011,2.546,WASTE
620005,7780065,432.5,10,10,5,0.169,0.033,2.528,WASTE
620015,7780065,432.5,10,10,5,0.242,0.015,2.523,WASTE
620025,7780065,432.5,10,10,5,0.400,0.049,2.576,WASTE
620035,7780065,432.5,10,10,5,0.584,0.039,2.517,WASTE
620045,7780065,432.5,10,10,5,0.576,0.057,2.637,WASTE
620055,7780065,432.5,10,10,5,2.529,0.054,2.570,BIF
620065,7780065,432.5,10,10,5,0.387,0.074,2.635,WASTE
620075,7780065,432.5,10,10,5,0.649,0.222,2.595,WASTE
620085,7780065,432.5,10,10,5,1.995,0.123,2.686,BIF
620095,7780065,432.5,10,10,5,0.752,0.121,2.756,WASTE
620105,7780065,432.5,10,10,5,0.604,0.099,2.699,WASTE
620115,7780065,432.5,10,10,5,2.263,0.159,2.615,BIF
620125,7780065,432.5,10,10,5,0.725,0.071,2.642,WASTE
620135,7780065,432.5,10,10,5,0.903,0.042,2.706,WASTE
620145,7780065,432.5,10,10,5,0.554,0.033,2.676,SHALE
620155,7780065,432.5,10,10,5,0.537,0.019,2.597,WASTE
620165,7780065,432.5,10,10,5,0.456,0.034,2.566,WASTE
620175,7780065,432.5,10,10,5,0.128,0.033,2.591,WASTE
620185,7780065,432.5,10,10,5,0.221,0.007,2.474,SHALE
620195,7780065,432.5,10,10,5,0.076,0.025,2.527,WASTE
620005,7780075,432.5,10,10,5,0.155,0.030,2.558,SHALE
620015,7780075,432.5,10,10,5,0.376,0.034,2.539,WASTE
620025,7780075,432.5,10,10,5,0.185,0.028,2.608,WASTE
620035,7780075,432.5,10,10,5,0.298,0.051,2.520,WASTE
620045,7780075,432.5,10,10,5,1.234,0.056,2.568,BIF
620055,7780075,432.5,10,10,5,0.570,0.102,2.621,SHALE
620065,7780075,432.5,10,10,5,1.267,0.100,2.623,BIF
620075,7780075,432.5,10,10,5,1.053,0.269,2.663,BIF
620085,7780075,432.5,10,10,5,1.004,0.088,2.697,BIF
620095,7780075,432.5,10,10,5,2.032,0.116,2.710,BIF
620105,7780075,432.5,10,10,5,2.376,0.070,2.704,BIF
620115,7780075,432.5,10,10,5,1.335,0.125,2.595,BIF
620125,7780075,432.5,10,10,5,1.664,0.055,2.667,BIF
620135,7780075,432.5,10,10,5,0.525,0.097,2.707,SHALE
620145,7780075,432.5,10,10,5,0.983,0.033,2.603,SHALE
620155,7780075,432.5,10,10,5,0.429,0.062,2.569,SHALE
620165,7780075,432.5,10,10,5,0.482,0.023,2.583,SHALE
620175,7780075,432.5,10,10,5,0.396,0.020,2.602,SHALE
620185,7780075,432.5,10,10,5,0.271,0.031,2.555,SHALE
620195,7780075,432.5,10,10,5,0.117,0.015,2.570,SHALE
620005,7780085,432.5,10,10,5,0.134,0.057,2.631,WASTE
620015,7780085,432.5,10,10,5,0.187,0.017,2.485,WASTE
620025,7780085,432.5,10,10,5,0.470,0.074,2.579,WASTE
620035,7780085,432.5,10,10,5,0.635,0.106,2.571,SHALE
620045,7780085,432.5,10,10,5,0.460,0.095,2.634,SHALE
620055,7780085,432.5,10,10,5,1.138,0.096,2.632,BIF
620065,7780085,432.5,10,10,5,1.682,0.038,2.664,BIF
620075,7780085,432.5,10,10,5,2.734,0.197,2.716,BIF
620085,7780085,432.5,10,10,5,1.747,0.144,2.630,BIF
620095,7780085,432.5,10,10,5,2.109,0.545,2.649,BIF
620105,7780085,432.5,10,10,5,1.056,0.160,2.648,BIF
620115,7780085,432.5,10,10,5,2.016,0.267,2.656,BIF
620125,7780085,432.5,10,10,5,1.088,0.145,2.646,BIF
620135,7780085,432.5,10,10,5,1.656,0.243,2.638,BIF
620145,7780085,432.5,10,10,5,0.492,0.081,2.725,WASTE
620155,7780085,432.5,10,10,5,0.268,0.064,2.668,SHALE
620165,7780085,432.5,10,10,5,0.413,0.078,2.572,SHALE
620175,7780085,432.5,10,10,5,0.534,0.024,2.580,SHALE
620185,7780085,432.5,10,10,5,0.164,0.008,2.620,WASTE
620195,7780085,432.5,10,10,5,0.559,0.022,2.530,WASTE
620005,7780095,432.5,10,10,5,0.552,0.013,2.581,WASTE
620015,7780095,432.5,10,10,5,0.515,0.029,2.667,SHALE
620025,7780095,432.5,10,10,5,0.511,0.087,2.550,WASTE
620035,7780095,432.5,10,10,5,1.513,0.070,2.557,BIF
620045,7780095,432.5,10,10,5,0.534,0.093,2.715,SHALE
620055,7780095,432.5,10,10,5,1.715,0.216,2.626,BIF
620065,7780095,432.5,10,10,5,1.410,0.129,2.702,BIF
620075,7780095,432.5,10,10,5,2.650,0.174,2.602,BIF
620085,7780095,432.5,10,10,5,2.063,0.237,2.741,BIF
620095,7780095,432.5,10,10,5,3.762,0.409,2.676,BIF
620105,7780095,432.5,10,10,5,1.810,0.255,2.687,BIF
620115,7780095,432.5,10,10,5,0.884,0.161,2.744,SHALE
620125,7780095,432.5,10,10,5,2.781,0.311,2.725,BIF
620135,7780095,432.5,10,10,5,1.503,0.214,2.686,BIF
620145,7780095,432.5,10,10,5,1.230,0.070,2.612,BIF
620155,7780095,432.5,10,10,5,0.947,0.044,2.596,SHALE
620165,7780095,432.5,10,10,5,1.055,0.048,2.553,BIF
620175,7780095,432.5,10,10,5,0.515,0.064,2.595,WASTE
620185,7780095,432.5,10,10,5,0.320,0.032,2.571,WASTE
620195,7780095,432.5,10,10,5,0.275,0.010,2.541,SHALE
620005,7780105,432.5,10,10,5,0.336,0.025,2.562,WASTE
620015,7780105,432.5,10,10,5,0.242,0.054,2.602,WASTE
620025,7780105,432.5,10,10,5,0.520,0.089,2.568,WASTE
620035,7780105,432.5,10,10,5,1.598,0.119,2.546,BIF
620045,7780105,432.5,10,10,5,1.046,0.115,2.662,BIF
620055,7780105,432.5,10,10,5,1.455,0.143,2.616,BIF
620065,7780105,432.5,10,10,5,3.711,0.251,2.595,BIF
620075,7780105,432.5,10,10,5,4.692,0.167,2.620,BIF
620085,7780105,432.5,10,10,5,2.076,0.248,2.808,BIF
620095,7780105,432.5,10,10,5,1.875,0.249,2.736,BIF
620105,7780105,432.5,10,10,5,1.060,0.856,2.753,BIF
620115,7780105,432.5,10,10,5,1.825,0.312,2.687,BIF
620125,7780105,432.5,10,10,5,2.639,0.361,2.713,BIF
620135,7780105,432.5,10,10,5,1.385,0.131,2.660,BIF
620145,7780105,432.5,10,10,5,1.753,0.078,2.684,BIF
620155,7780105,432.5,10,10,5,0.990,0.139,2.532,SHALE
620165,7780105,432.5,10,10,5,1.641,0.058,2.564,BIF
620175,7780105,432.5,10,10,5,0.581,0.034,2.506,WASTE
620185,7780105,432.5,10,10,5,0.322,0.018,2.465,WASTE
620195,7780105,432.5,10,10,5,0.244,0.075,2.594,SHALE
620005,7780115,432.5,10,10,5,0.661,0.024,2.461,WASTE
620015,7780115,432.5,10,10,5,0.603,0.031,2.542,SHALE
620025,7780115,432.5,10,10,5,1.217,0.031,2.644,BIF
620035,7780115,432.5,10,10,5,1.941,0.064,2.568,BIF
620045,7780115,432.5,10,10,5,0.837,0.092,2.590,SHALE
620055,7780115,432.5,10,10,5,1.652,0.243,2.696,BIF
620065,7780115,432.5,10,10,5,2.882,0.155,2.616,BIF
620075,7780115,432.5,10,10,5,1.269,0.443,2.712,BIF
620085,7780115,432.5,10,10,5,2.568,0.298,2.666,BIF
620095,7780115,432.5,10,10,5,3.460,0.285,2.669,BIF
620105,7780115,432.5,10,10,5,2.473,0.445,2.738,BIF
620115,7780115,432.5,10,10,5,1.144,0.416,2.775,BIF
620125,7780115,432.5,10,10,5,1.438,0.273,2.722,BIF
620135,7780115,432.5,10,10,5,0.979,0.097,2.733,SHALE
620145,7780115,432.5,10,10,5,1.150,0.268,2.552,BIF
620155,7780115,432.5,10,10,5,1.005,0.118,2.659,BIF
620165,7780115,432.5,10,10,5,0.585,0.030,2.636,WASTE
620175,7780115,432.5,10,10,5,0.342,0.025,2.540,SHALE
620185,7780115,432.5,10,10,5,0.150,0.028,2.467,SHALE
620195,7780115,432.5,10,10,5,0.230,0.056,2.603,SHALE
620005,7780125,432.5,10,10,5,-9999,0.048,2.607,SHALE
620015,7780125,432.5,10,10,5,0.461,0.027,2.614,WASTE
620025,7780125,432.5,10,10,5,0.700,0.060,2.506,WASTE
620035,7780125,432.5,10,10,5,1.950,0.023,2.529,BIF
620045,7780125,432.5,10,10,5,0.862,0.131,2.698,SHALE
620055,7780125,432.5,10,10,5,1.872,0.212,2.511,BIF
620065,7780125,432.5,10,10,5,1.727,0.078,2.750,BIF
620075,7780125,432.5,10,10,5,2.325,0.306,2.805,BIF
620085,7780125,432.5,10,10,5,2.958,0.256,2.750,BIF
620095,7780125,432.5,10,10,5,2.102,0.183,2.751,BIF
620105,7780125,432.5,10,10,5,1.859,0.124,2.660,BIF
620115,7780125,432.5,10,10,5,2.334,0.403,2.628,BIF
620125,7780125,432.5,10,10,5,2.586,0.316,2.686,BIF
620135,7780125,432.5,10,10,5,1.594,0.337,2.649,BIF
620145,7780125,432.5,10,10,5,0.605,0.089,2.617,WASTE
620155,7780125,432.5,10,10,5,1.360,0.043,2.564,BIF
620165,7780125,432.5,10,10,5,0.341,0.024,2.571,WASTE
620175,7780125,432.5,10,10,5,0.898,0.049,2.635,SHALE
620185,7780125,432.5,10,10,5,0.318,0.047,2.572,SHALE
620195,7780125,432.5,10,10,5,0.306,0.032,2.531,WASTE
620005,7780135,432.5,10,10,5,0.206,0.011,2.535,SHALE
620015,7780135,432.5,10,10,5,0.533,0.029,2.607,SHALE
620025,7780135,432.5,10,10,5,0.885,0.049,2.589,WASTE
620035,7780135,432.5,10,10,5,0.827,0.124,2.544,SHALE
620045,7780135,432.5,10,10,5,0.510,0.069,2.579,SHALE
620055,7780135,432.5,10,10,5,5.362,0.201,2.722,BIF
620065,7780135,432.5,10,10,5,4.162,0.215,2.693,BIF
620075,7780135,432.5,10,10,5,1.101,0.219,2.739,BIF
620085,7780135,432.5,10,10,5,2.850,0.479,2.761,BIF
620095,7780135,432.5,10,10,5,2.365,0.216,2.761,BIF
620105,7780135,432.5,10,10,5,1.623,0.329,2.690,BIF
620115,7780135,432.5,10,10,5,1.999,0.355,2.747,BIF
620125,7780135,432.5,10,10,5,1.198,0.247,2.671,BIF
620135,7780135,432.5,10,10,5,0.978,0.210,2.631,WASTE
620145,7780135,432.5,10,10,5,1.601,0.132,2.676,BIF
620155,7780135,432.5,10,10,5,0.777,0.102,2.517,SHALE
620165,7780135,432.5,10,10,5,1.049,0.041,2.681,BIF
620175,7780135,432.5,10,10,5,0.305,0.050,2.557,SHALE
620185,7780135,432.5,10,10,5,0.225,0.023,2.576,WASTE
620195,7780135,432.5,10,10,5,0.143,0.029,2.619,WASTE
620005,7780145,432.5,10,10,5,0.221,0.018,2.513,SHALE
620015,7780145,432.5,10,10,5,0.630,0.015,2.467,SHALE
620025,7780145,432.5,10,10,5,0.164,0.021,2.586,WASTE
620035,7780145,432.5,10,10,5,0.781,0.045,2.509,WASTE
620045,7780145,432.5,10,10,5,1.148,0.116,2.624,BIF
620055,7780145,432.5,10,10,5,1.693,0.223,2.622,BIF
620065,7780145,432.5,10,10,5,2.489,0.113,2.689,BIF
620075,7780145,432.5,10,10,5,2.058,0.082,2.675,BIF
620085,7780145,432.5,10,10,5,1.818,0.253,2.649,BIF
620095,7780145,432.5,10,10,5,3.977,0.204,2.701,BIF
620105,7780145,432.5,10,10,5,1.624,0.250,2.641,BIF
620115,7780145,432.5,10,10,5,1.924,0.111,2.745,BIF
620125,7780145,432.5,10,10,5,0.922,0.323,2.633,SHALE
620135,7780145,432.5,10,10,5,1.250,0.099,2.632,BIF
620145,7780145,432.5,10,10,5,1.578,0.079,2.617,BIF
620155,7780145,432.5,10,10,5,1.249,0.037,2.552,BIF
620165,7780145,432.5,10,10,5,0.426,0.019,2.619,WASTE
620175,7780145,432.5,10,10,5,0.600,0.029,2.544,SHALE
620185,7780145,432.5,10,10,5,0.287,0.023,2.564,WASTE
620195,7780145,432.5,10,10,5,0.089,0.017,2.614,WASTE
620005,7780155,432.5,10,10,5,0.138,0.036,2.662,WASTE
620015,7780155,432.5,10,10,5,0.359,0.026,2.583,SHALE
620025,7780155,432.5,10,10,5,2.070,0.054,2.455,BIF
620035,7780155,432.5,10,10,5,0.525,0.079,2.709,WASTE
620045,7780155,432.5,10,10,5,1.770,0.036,2.677,BIF
620055,7780155,432.5,10,10,5,0.861,0.089,2.603,WASTE
620065,7780155,432.5,10,10,5,0.971,0.135,2.659,WASTE
620075,7780155,432.5,10,10,5,0.859,0.098,2.576,SHALE
620085,7780155,432.5,10,10,5,2.379,0.189,2.638,BIF
620095,7780155,432.5,10,10,5,1.416,0.186,2.622,BIF
620105,7780155,432.5,10,10,5,1.107,0.126,2.587,BIF
620115,7780155,432.5,10,10,5,1.234,0.137,2.681,BIF
620125,7780155,432.5,10,10,5,1.132,0.273,2.626,BIF
620135,7780155,432.5,10,10,5,0.707,0.032,2.584,SHALE
620145,7780155,432.5,10,10,5,0.894,0.074,2.669,WASTE
620155,7780155,432.5,10,10,5,0.949,0.040,2.506,WASTE
620165,7780155,432.5,10,10,5,0.651,0.019,2.574,WASTE
620175,7780155,432.5,10,10,5,0.264,0.071,2.591,SHALE
620185,7780155,432.5,10,10,5,0.228,0.009,2.508,SHALE
620195,7780155,432.5,10,10,5,0.164,0.033,2.512,SHALE
620005,7780165,432.5,10,10,5,0.141,0.016,2.558,WASTE
620015,7780165,432.5,10,10,5,0.177,0.023,2.562,SHALE
620025,7780165,432.5,10,10,5,0.159,0.017,2.551,SHALE
620035,7780165,432.5,10,10,5,0.963,0.036,2.603,WASTE
620045,7780165,432.5,10,10,5,0.838,0.028,2.560,WASTE
620055,7780165,432.5,10,10,5,0.476,0.077,2.642,SHALE
620065,7780165,432.5,10,10,5,2.236,0.060,2.632,BIF
620075,7780165,432.5,10,10,5,1.088,0.059,2.690,BIF
620085,7780165,432.5,10,10,5,2.367,0.164,2.603,BIF
620095,7780165,432.5,10,10,5,1.310,0.147,2.612,BIF
620105,7780165,432.5,10,10,5,0.928,0.141,2.670,WASTE
620115,7780165,432.5,10,10,5,0.911,0.100,2.705,WASTE
620125,7780165,432.5,10,10,5,1.196,0.045,2.562,BIF
620135,7780165,432.5,10,10,5,1.626,0.055,2.678,BIF
620145,7780165,432.5,10,10,5,0.357,0.097,2.664,WASTE
620155,7780165,432.5,10,10,5,0.879,0.045,2.590,SHALE
620165,7780165,432.5,10,10,5,1.245,0.039,2.551,BIF
620175,7780165,432.5,10,10,5,0.156,0.025,2.566,SHALE
620185,7780165,432.5,10,10,5,0.120,0.017,2.534,SHALE
620195,7780165,432.5,10,10,5,0.107,0.011,2.567,SHALE
620005,7780175,432.5,10,10,5,0.118,0.020,2.555,WASTE
620015,7780175,432.5,10,10,5,0.363,0.029,2.647,SHALE
620025,7780175,432.5,10,10,5,0.216,0.069,2.587,WASTE
620035,7780175,432.5,10,10,5,0.866,0.053,2.598,SHALE
620045,7780175,432.5,10,10,5,0.548,0.063,2.592,WASTE
620055,7780175,432.5,10,10,5,0.479,0.062,2.522,SHALE
620065,7780175,432.5,10,10,5,0.470,0.043,2.565,WASTE
620075,7780175,432.5,10,10,5,1.078,0.061,2.566,BIF
620085,7780175,432.5,10,10,5,0.659,0.155,2.607,WASTE
620095,7780175,432.5,10,10,5,1.128,0.214,2.655,BIF
620105,7780175,432.5,10,10,5,0.943,0.048,2.591,WASTE
620115,7780175,432.5,10,10,5,0.947,0.065,2.501,SHALE
620125,7780175,432.5,10,10,5,0.818,0.038,2.568,SHALE
620135,7780175,432.5,10,10,5,0.410,0.053,2.601,WASTE
620145,7780175,432.5,10,10,5,0.566,0.052,2.610,SHALE
620155,7780175,432.5,10,10,5,0.285,0.051,2.612,WASTE
620165,7780175,432.5,10,10,5,0.292,0.018,2.588,SHALE
620175,7780175,432.5,10,10,5,0.194,0.015,2.623,SHALE
620185,7780175,432.5,10,10,5,0.177,0.025,2.462,WASTE
620195,7780175,432.5,10,10,5,0.093,0.029,2.455,WASTE
620005,7780185,432.5,10,10,5,0.110,0.013,2.584,SHALE
620015,7780185,432.5,10,10,5,0.244,0.043,2.617,SHALE
620025,7780185,432.5,10,10,5,0.467,0.014,2.534,WASTE
620035,7780185,432.5,10,10,5,0.366,0.020,2.536,WASTE
620045,7780185,432.5,10,10,5,0.177,0.020,2.518,WASTE
620055,7780185,432.5,10,10,5,0.600,0.032,2.658,SHALE
620065,7780185,432.5,10,10,5,0.291,0.033,2.643,SHALE
620075,7780185,432.5,10,10,5,0.621,0.072,2.629,WASTE
620085,7780185,432.5,10,10,5,0.480,0.069,2.577,SHALE
620095,7780185,432.5,10,10,5,0.717,0.049,2.713,WASTE
620105,7780185,432.5,10,10,5,0.937,0.041,2.652,WASTE
620115,7780185,432.5,10,10,5,1.014,0.028,2.649,BIF
620125,7780185,432.5,10,10,5,0.434,0.080,2.547,SHALE
620135,7780185,432.5,10,10,5,0.313,0.022,2.497,WASTE
620145,7780185,432.5,10,10,5,0.305,0.017,2.552,SHALE
620155,7780185,432.5,10,10,5,0.317,0.014,2.567,WASTE
620165,7780185,432.5,10,10,5,0.243,0.018,2.638,WASTE
620175,7780185,432.5,10,10,5,0.079,0.007,2.530,WASTE
620185,7780185,432.5,10,10,5,0.062,0.021,2.625,WASTE
620195,7780185,432.5,10,10,5,0.042,0.017,2.532,WASTE
620005,7780195,432.5,10,10,5,0.100,0.007,2.552,WASTE
620015,7780195,432.5,10,10,5,0.076,0.026,2.548,SHALE
620025,7780195,432.5,10,10,5,0.217,0.050,2.436,SHALE
620035,7780195,432.5,10,10,5,0.139,0.011,2.625,SHALE
620045,7780195,432.5,10,10,5,0.097,0.031,2.582,WASTE
620055,7780195,432.5,10,10,5,0.159,0.021,2.579,SHALE
620065,7780195,432.5,10,10,5,0.377,0.051,2.577,SHALE
620075,7780195,432.5,10,10,5,0.472,0.038,2.565,WASTE
620085,7780195,432.5,10,10,5,0.318,0.029,2.606,SHALE
620095,7780195,432.5,10,10,5,0.773,0.143,2.547,WASTE
620105,7780195,432.5,10,10,5,0.349,0.088,2.545,SHALE
620115,7780195,432.5,10,10,5,0.286,0.065,2.619,WASTE
620125,7780195,432.5,10,10,5,-9999,0.053,2.632,SHALE
620135,7780195,432.5,10,10,5,0.169,0.036,2.563,WASTE
620145,7780195,432.5,10,10,5,0.155,0.034,2.501,WASTE
620155,7780195,432.5,10,10,5,0.133,0.038,2.561,WASTE
620165,7780195,432.5,10,10,5,0.097,0.018,2.629,SHALE
620175,7780195,432.5,10,10,5,0.139,0.020,2.574,SHALE
620185,7780195,432.5,10,10,5,0.050,0.064,2.493,SHALE
620195,7780195,432.5,10,10,5,0.093,0.014,2.545,WASTE
620005,7780005,437.5,10,10,5,0.055,0.022,2.609,SHALE
620015,7780005,437.5,10,10,5,0.055,0.023,2.592,SHALE
620025,7780005,437.5,10,10,5,0.063,0.030,2.511,SHALE
620035,7780005,437.5,10,10,5,0.070,0.038,2.593,WASTE
620045,7780005,437.5,10,10,5,0.070,0.016,2.498,WASTE
620055,7780005,437.5,10,10,5,0.049,0.021,2.502,SHALE
620065,7780005,437.5,10,10,5,-9999,0.011,2.623,SHALE
620075,7780005,437.5,10,10,5,0.152,0.016,2.538,WASTE
620085,7780005,437.5,10,10,5,-9999,0.024,2.520,SHALE
620095,7780005,437.5,10,10,5,0.063,0.022,2.555,WASTE
620105,7780005,437.5,10,10,5,0.046,0.050,2.616,WASTE
620115,7780005,437.5,10,10,5,0.092,0.017,2.470,SHALE
620125,7780005,437.5,10,10,5,0.105,0.016,2.533,WASTE
620135,7780005,437.5,10,10,5,0.090,0.032,2.600,SHALE
620145,7780005,437.5,10,10,5,0.091,0.020,2.649,WASTE
620155,7780005,437.5,10,10,5,0.034,0.011,2.501,WASTE
620165,7780005,437.5,10,10,5,0.040,0.016,2.502,SHALE
620175,7780005,437.5,10,10,5,0.076,0.013,2.558,SHALE
620185,7780005,437.5,10,10,5,0.073,0.016,2.577,SHALE
620195,7780005,437.5,10,10,5,0.177,0.028,2.531,SHALE
620005,7780015,437.5,10,10,5,0.027,0.035,2.545,SHALE
620015,7780015,437.5,10,10,5,0.031,0.015,2.567,SHALE
620025,7780015,437.5,10,10,5,0.095,0.014,2.688,SHALE
620035,7780015,437.5,10,10,5,0.088,0.031,2.581,WASTE
620045,7780015,437.5,10,10,5,0.068,0.018,2.581,WASTE
620055,7780015,437.5,10,10,5,0.457,0.011,2.541,SHALE
620065,7780015,437.5,10,10,5,0.133,0.026,2.555,SHALE
620075,7780015,437.5,10,10,5,0.083,0.010,2.556,WASTE
620085,7780015,437.5,10,10,5,0.213,0.032,2.546,SHALE
620095,7780015,437.5,10,10,5,0.070,0.046,2.494,WASTE
620105,7780015,437.5,10,10,5,0.206,0.013,2.541,WASTE
620115,7780015,437.5,10,10,5,0.062,0.009,2.533,SHALE
620125,7780015,437.5,10,10,5,0.084,0.045,2.587,WASTE
620135,7780015,437.5,10,10,5,0.059,0.039,2.530,SHALE
620145,7780015,437.5,10,10,5,0.057,0.022,2.612,SHALE
620155,7780015,437.5,10,10,5,0.098,0.045,2.531,SHALE
620165,7780015,437.5,10,10,5,0.106,0.038,2.535,SHALE
620175,7780015,437.5,10,10,5,0.045,0.030,2.446,WASTE
620185,7780015,437.5,10,10,5,0.062,0.033,2.576,WASTE
620195,7780015,437.5,10,10,5,0.032,0.020,2.610,SHALE
620005,7780025,437.5,10,10,5,0.039,0.018,2.566,SHALE
620015,7780025,437.5,10,10,5,0.057,0.045,2.517,WASTE
620025,7780025,437.5,10,10,5,0.069,0.021,2.576,WASTE
620035,7780025,437.5,10,10,5,0.081,0.054,2.558,SHALE
620045,7780025,437.5,10,10,5,0.073,0.035,2.586,WASTE
620055,7780025,437.5,10,10,5,0.096,0.009,2.575,WASTE
620065,7780025,437.5,10,10,5,0.223,0.014,2.588,SHALE
620075,7780025,437.5,10,10,5,0.108,0.011,2.622,WASTE
620085,7780025,437.5,10,10,5,0.150,0.029,2.549,SHALE
620095,7780025,437.5,10,10,5,0.383,0.028,2.609,SHALE
620105,7780025,437.5,10,10,5,0.096,0.034,2.619,SHALE
620115,7780025,437.5,10,10,5,0.247,0.034,2.653,WASTE
620125,7780025,437.5,10,10,5,0.092,0.026,2.703,WASTE
620135,7780025,437.5,10,10,5,0.139,0.044,2.568,WASTE
620145,7780025,437.5,10,10,5,0.078,0.032,2.567,SHALE
620155,7780025,437.5,10,10,5,0.150,0.013,2.509,WASTE
620165,7780025,437.5,10,10,5,0.056,0.048,2.521,SHALE
620175,7780025,437.5,10,10,5,0.053,0.024,2.569,WASTE
620185,7780025,437.5,10,10,5,0.072,0.029,2.481,WASTE
620195,7780025,437.5,10,10,5,0.061,0.046,2.508,WASTE
620005,7780035,437.5,10,10,5,0.101,0.024,2.609,SHALE
620015,7780035,437.5,10,10,5,0.111,0.045,2.544,WASTE
620025,7780035,437.5,10,10,5,0.189,0.024,2.592,SHALE
620035,7780035,437.5,10,10,5,0.175,0.017,2.556,WASTE
620045,7780035,437.5,10,10,5,0.185,0.016,2.611,WASTE
620055,7780035,437.5,10,10,5,0.108,0.012,2.503,SHALE
620065,7780035,437.5,10,10,5,0.189,0.050,2.576,WASTE
620075,7780035,437.5,10,10,5,0.127,0.017,2.449,WASTE
620085,7780035,437.5,10,10,5,0.473,0.055,2.536,WASTE
620095,7780035,437.5,10,10,5,0.344,0.026,2.548,WASTE
620105,7780035,437.5,10,10,5,0.110,0.035,2.492,SHALE
620115,7780035,437.5,10,10,5,0.121,0.014,2.616,WASTE
620125,7780035,437.5,10,10,5,0.433,0.012,2.549,SHALE
620135,7780035,437.5,10,10,5,0.174,0.032,2.591,SHALE
620145,7780035,437.5,10,10,5,0.429,0.014,2.588,WASTE
620155,7780035,437.5,10,10,5,0.165,0.046,2.551,SHALE
620165,7780035,437.5,10,10,5,0.089,0.029,2.505,WASTE
620175,7780035,437.5,10,10,5,0.112,0.017,2.566,SHALE
620185,7780035,437.5,10,10,5,0.037,0.021,2.542,WASTE
620195,7780035,437.5,10,10,5,0.049,0.045,2.551,WASTE
620005,7780045,437.5,10,10,5,0.045,0.012,2.468,WASTE
620015,7780045,437.5,10,10,5,0.056,0.018,2.554,SHALE
620025,7780045,437.5,10,10,5,0.092,0.010,2.524,WASTE
